,year_month,yiyang_neutral,yiyang_positive,yiyang_negative,yiyang_confidence,sentiment_score_yiyang,sentiment_score_yiyang_std
150,2012-04,0.8636283,0.13590322,0.0004684344,0.8636283,0.1354348012975303,0.07994018665952404
151,2012-05,0.95942456,0.039428186,0.0011472538,0.95942456,0.038280932606539864,-0.23534240410832583
152,2012-06,0.9003573,0.09879864,0.00084402814,0.95525855,0.09795461347744094,-0.04169007755536067
153,2012-07,0.99834096,0.0016276647,3.1312495e-05,0.99834096,0.0015963521691446658,-0.3543907726125243
154,2012-08,0.999821,0.00016596238,1.31599245e-05,0.999821,0.00015280245679605287,-0.3590753631424088
155,2012-09,0.97528815,0.024552068,0.00015979868,0.97528815,0.024392267946799013,-0.2804137351343341
156,2012-10,0.8831025,0.11673605,0.00016141673,0.97394526,0.11657463019632401,0.018735381465135738
157,2012-11,0.9981025,0.001846393,5.1162948e-05,0.9981025,0.0017952300897074263,-0.3537453763263405
158,2012-12,0.9845093,0.012117033,0.0033736771,0.9845093,0.008743356633203803,-0.3311973978759512
159,2013-01,0.9692655,0.029389547,0.0013448804,0.9692655,0.02804466618385959,-0.26856101537945753
160,2013-02,0.82478476,0.17364468,0.001570546,0.973134,0.17207414050805406,0.19884173886695813
161,2013-03,0.9989951,0.00095688965,4.8034533e-05,0.9989951,0.0009088551159948111,-0.35662182995468494
162,2013-04,0.6915565,0.308041,0.00040247588,0.8915367,0.3076385294248496,0.6387736976188105
163,2013-05,0.80244815,0.19743979,0.000112032416,0.94126755,0.19732776040460262,0.28079448881430746
164,2013-06,0.82892984,0.16900627,0.0020639128,0.8986425,0.16694235809040947,0.18218813898780145
165,2013-07,0.9930808,0.0068706893,4.8478476e-05,0.9930808,0.006822210685641039,-0.33743187808504366
166,2013-08,0.03608784,0.96333754,0.000574637,0.96333754,0.9627628738271596,2.7647755065143915
167,2013-09,0.5739656,0.42597568,5.8728834e-05,0.907237,0.425916960385301,1.022609469138896
168,2013-10,0.9015545,0.0979659,0.00047959786,0.97235596,0.09748630480852524,-0.043209827333770434
169,2013-11,0.79238933,0.012340907,0.19526978,0.942756,-0.18292886797462415,-0.9532098443879992
170,2013-12,0.83896184,0.16082747,0.00021073013,0.9903276,0.16061673163464243,0.16166029049267686
171,2014-01,0.9460163,0.040091142,0.0138925295,0.9460163,0.026198611456129582,-0.274551810446087
172,2014-02,0.9958497,0.0040583806,9.188215e-05,0.9958497,0.0039664985743002035,-0.3466992014050687
173,2014-03,0.8398489,0.15977024,0.00038086707,0.95087624,0.1593893675992351,0.1576772631761908
174,2014-04,0.9824502,0.014383961,0.003165914,0.9824502,0.011218046973226592,-0.3231665619219846
175,2014-05,0.8972007,0.069594,0.03320527,0.8972007,0.036388734147619416,-0.24148294426810943
176,2014-06,0.7973222,0.20254588,0.00013195284,0.9630261,0.2024139235339438,0.2973000455161921
177,2014-07,0.9659518,0.033720322,0.000327912,0.9659518,0.03339240953040904,-0.2512065816365839
178,2014-08,0.9646775,0.026727725,0.0085947765,0.9646775,0.0181329483166337,-0.3007264054997252
179,2014-09,0.80569524,0.19421658,8.817623e-05,0.9847021,0.1941284094373259,0.27041199272506866
180,2014-10,0.9908101,0.009109969,7.988137e-05,0.9908101,0.00903008776311673,-0.3302669013891847
181,2014-11,0.909858,0.016733576,0.07340845,0.9442263,-0.05667487188168252,-0.5434918628057793
182,2014-12,0.6237244,0.2531136,0.12316197,0.8874105,0.1299516306187712,0.06214626573271085
183,2015-01,0.9916588,0.007890909,0.00045024956,0.9916588,0.007440659906673578,-0.3354248939546878
184,2015-02,0.97417176,0.025721183,0.00010702975,0.97417176,0.025614154666722504,-0.27644848273756534
185,2015-03,0.78855187,0.21111895,0.00032917823,0.96515137,0.2107897793528702,0.32448127420085054
186,2015-05,0.7881591,0.21172997,0.00011091841,0.9873101,0.2116190707482019,0.32717248087274625
187,2015-06,0.7569489,0.13371427,0.109336846,0.954322,0.024377427675568067,-0.28046189460780063
188,2015-07,0.9939803,0.0055776406,0.00044207493,0.9939803,0.005135565452633273,-0.34290535933631827
189,2015-08,0.9939177,0.005837087,0.0002451218,0.9939177,0.005591965251369402,-0.34142425608319793
190,2015-09,0.71225256,0.28680566,0.00094177533,0.94692737,0.2858638913944276,0.56811089866122
191,2015-10,0.7571819,0.24255462,0.000263543,0.982775,0.242291081502799,0.4267089290354687
192,2015-11,0.95744157,0.042445213,0.00011329406,0.95744157,0.04233191696392977,-0.2221961973687854
193,2015-12,0.96732235,0.032067705,0.0006099325,0.96732235,0.03145777166400876,-0.2574848456618314
